Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Lecce,6222,C,Rafia,6,0,0,0,0,0,0,0,0,0
Lecce,6459,C,Karlsson,6*,0,0,0,0,0,0,0,0,0
Lecce,6633,C,Pierret,6.5,0,0,0,0,0,0,0,0,0
Lecce,6634,C,Tete Morente,5.5,0,0,0,0,0,0,0,0,0
Lecce,186,A,Rebic,6*,0,0,0,0,0,0,0,0,0
Lecce,6435,A,Krstovic,6.5,0,0,0,0,0,0,0,0,0
Lecce,6549,A,Pierotti,5.5,0,0,0,0,0,0,0,0,0
Milan,4312,P,Maignan,6.5,0,1,0,0,0,0,0,0,0
Milan,4292,D,Hernandez T.,6.5,1,0,0,0,0,0,0,0,0
Milan,4401,D,Gabbia,6,0,0,0,0,0,0,0,0,0
Milan,4751,D,Tomori,6,0,0,0,0,0,0,0,0,0
Milan,4816,D,Emerson Royal,6.5,0,0,0,0,0,0,0,0,0
Milan,6055,D,Thiaw,5.5,0,0,0,0,0,0,1,0,0
Milan,6531,D,Jimenez A.,6,0,0,0,0,0,0,1,0,0
Milan,2423,C,Pulisic,5.5,0,0,0,0,0,0,0,0,0
Milan,2818,C,Bennacer,5.5,0,0,0,0,0,0,1,0,0
Milan,4686,C,Fofana Y.,6,0,0,0,0,0,0,0,0,0
Milan,5295,C,Musah,5.5,0,0,0,0,0,0,1,0,0
Milan,6224,C,Reijnders,6,0,0,0,0,0,0,0,0,0
Milan,313,A,Morata,5.5,0,0,0,0,0,0,1,0,0
Milan,2544,A,Abraham,6.5,0,0,0,0,0,0,0,0,1
Milan,4510,A,Leao,7,1,0,0,0,0,0,1,0,0
Milan,6519,A,Camarda,6,0,0,0,0,0,0,0,0,0
Monza,4867,P,Turati,6.5,0,2,0,0,0,0,0,0,0
Monza,226,D,Izzo,6,0,0,0,0,0,0,0,0,0
Monza,253,D,D'Ambrosio,4.5,0,0,0,0,0,0,0,1,0
Monza,729,D,Pereira P.,5.5,0,0,0,0,0,0,0,0,0
Monza,4958,D,Caldirola,5.5,0,0,0,0,0,0,0,0,0
Monza,5838,D,Birindelli,5.5,0,0,0,0,0,0,0,0,0
Monza,1978,C,Sensi,6,0,0,0,0,0,0,0,0,0
Monza,4896,C,Maldini,5.5,0,0,0,0,0,0,0,0,0
Monza,5286,C,Akpa Akpro,5.5,0,0,0,0,0,0,0,0,0
Monza,5516,C,Bianco,5.5,0,0,0,0,0,0,1,0,0
Monza,5880,C,Ciurria,5.5,0,0,0,0,0,0,0,0,0
Monza,5992,C,Bondo,5.5,0,0,0,0,0,0,1,0,0
Monza,6920,C,Martins K.,6*,0,0,0,0,0,0,0,0,0
Monza,1958,A,Caprari,6.5,0,0,0,0,1,0,0,0,0
Monza,5471,A,Djuric,5.5,0,0,0,0,0,0,0,0,0
Monza,5882,A,Mota,5.5,0,0,0,0,0,0,0,0,0
Napoli,572,P,Meret,6.5,0,0,0,0,0,0,0,0,0
Napoli,256,D,Juan Jesus,6.5,0,0,0,0,0,0,0,0,0
Napoli,1852,D,Spinazzola,6,0,0,0,0,0,0,0,0,0
Napoli,2816,D,Di Lorenzo,5.5,0,0,0,0,0,0,1,0,0
Napoli,4409,D,Rrahmani,7,0,0,0,0,0,0,0,0,0
Napoli,5481,D,Mazzocchi,6*,0,0,0,0,0,0,0,0,0
Napoli,5840,D,Olivera,6.5,0,0,0,0,0,0,0,0,0
Napoli,4220,C,Zambo Anguissa,7,0,0,0,0,0,0,0,0,0
Napoli,4287,C,Lobotka,6.5,0,0,0,0,0,0,0,0,0
Napoli,4777,C,McTominay,7,1,0,0,0,0,0,0,0,0
Napoli,5131,C,Gilmour,6*,0,0,0,0,0,0,0,0,0
Napoli,6831,C,Neres,7.5,1,0,0,0,0,0,0,0,0
Napoli,2061,A,Simeone,6,0,0,0,0,0,0,0,0,0
Napoli,2531,A,Lukaku,7,0,0,0,0,1,0,0,0,0
Napoli,4371,A,Raspadori,6*,0,0,0,0,0,0,0,0,0
Napoli,6145,A,Ngonge,6*,0,0,0,0,0,0,0,0,0
Parma,6641,P,Suzuki,7.5,0,0,0,0,0,0,0,0,0
Parma,5307,D,Valenti,5.5,0,0,0,0,0,0,0,0,0
Parma,5353,D,Balogh,6,0,0,0,0,0,0,0,0,0
Parma,5862,D,Valeri,6,0,0,0,0,0,0,0,0,0
Parma,6664,D,Delprato,6,0,0,0,0,0,0,1,0,0
Parma,4423,C,Hernani,6,0,0,0,0,0,0,0,0,0
Parma,5319,C,Sohm,6,0,0,0,0,0,0,0,0,0
Parma,6821,C,Hainaut,6,0,0,0,0,0,0,0,0,0
Parma,6898,C,Keita M.,6,0,0,0,0,0,0,0,0,0
Parma,5322,A,Mihaila,6,0,0,0,0,0,0,0,0,0
Parma,5500,A,Cancellieri,6,0,0,0,0,0,0,0,0,0
Parma,6207,A,Almqvist,6,0,0,0,0,0,0,0,0,0
Parma,6667,A,Benedyczak,5.5,0,0,0,0,0,0,0,0,0
Parma,6669,A,Bonny,6.5,0,0,0,0,0,0,0,0,0
Parma,6914,A,Haj Mohamed,6,0,0,0,0,0,0,0,0,0
Roma,5841,P,Svilar,7,0,0,0,0,0,0,0,0,0
Roma,2296,D,Mancini,6,0,0,0,0,0,0,0,0,0
Roma,2406,D,Hummels,6,0,0,0,0,0,0,0,0,0
Roma,4317,D,N'Dicka,6.5,0,0,0,0,0,0,1,0,0
Roma,4772,D,Angelino,6.5,0,0,0,0,0,0,0,0,0
Roma,468,C,Paredes,7,0,0,0,0,0,0,1,0,0
Roma,530,C,Pellegrini Lo.,7,1,0,0,0,0,0,0,0,0
Roma,795,C,El Shaarawy,6,0,0,0,0,0,0,0,0,0
